"Guid","AccountId","AssistantName","AssistantPhone","Birthdate","Department","Description","Email","EmailBouncedReason","Fax","FirstName","HomePhone","Jigsaw","LastName","LeadSource","MailingCity","MailingCountry","MailingGeocodeAccuracy","MailingLatitude","MailingLongitude","MailingPostalCode","MailingState","MailingStreet","MobilePhone","OtherCity","OtherCountry","OtherGeocodeAccuracy","OtherLatitude","OtherLongitude","OtherPhone","OtherPostalCode","OtherState","OtherStreet","Phone","ReportsToId","Salutation","Title","ccrz__CompanyName__c","ccrz__CompanyType__c","ccrz__DataId__c","ccrz__IsPortalUser__c","ccrz__SelfRegistered__c"
06e515a5-cccb-4288-a140-f47936533e2d,afa0c266-84b6-43aa-9151-37f6ac320f44,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+68@gmail.com.invalid.invalid.invalid.invalid.invalid,"#N/A","#N/A",Alice,"#N/A","#N/A",Patsy,"#N/A",Marple,UK,"#N/A","#N/A","#N/A",SK6 4HJ,"#N/A",14 Ross Road,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",078 0017 4455,"#N/A","#N/A",CEO,Prodly,"#N/A","#N/A",false,false
07253991-8404-43b3-9704-9825d4ae79a7,ca8724bc-999d-409f-826f-1d9c24c81e01,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+502@gmail.com.invalid.invalid.invalid.invalid.invalid,"#N/A","#N/A",Briana,"#N/A","#N/A",Wilt,"#N/A",KALANG,Australia,"#N/A","#N/A","#N/A","#N/A",NSW,88 Bailey Street,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",2454,"#N/A","#N/A",(03) 5338 3934,"#N/A","#N/A",SVP,Prodly,"#N/A","#N/A",false,false
083e435c-447a-4d7f-837e-7721a18847ae,a1247513-b3a1-4d47-b386-c7533e3a04bb,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+862@gmail.com.invalid.invalid.invalid.invalid.invalid,"#N/A","#N/A",Bonnie,"#N/A","#N/A",Tadeo,"#N/A",GLENTHOMPSON,Australia,"#N/A","#N/A","#N/A","#N/A",VIC,26 Dalgarno Street,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",3293,"#N/A","#N/A",(03) 5338 4071,"#N/A","#N/A",CFO,Prodly,"#N/A","#N/A",false,false
087ac1af-2d9a-439d-8ca6-598632f9962e,3b5353d7-1c1e-4556-80df-4c57beac83f5,"#N/A","#N/A","#N/A","#N/A","John Mulligan is executive vice president and chief operating officer for Target and a member of its executive leadership team. His responsibilities include stores, Target’s global supply chain, merchandising operations, properties and flight services.",jmanningcongagdo+331@gmail.com.invalid.invalid.invalid.invalid.invalid.invalid,"#N/A","#N/A",Kelsi,"#N/A","#N/A",Louis,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",(553) 589-9669,"#N/A","#N/A",COO,Prodly,"#N/A","#N/A",false,false
08a7f4e6-64a7-470b-8e95-83dbc82128b1,6eac2940-f0b5-43f1-a5e9-8ae6f6bb1bb7,"#N/A","#N/A","#N/A","#N/A","#N/A",agaudon@cr.com.invalid,"#N/A","#N/A",Krystyna,"#N/A","#N/A",Gaudon,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",Prodly,"#N/A","#N/A",false,false
08a9ea09-172e-438b-9e6b-88df158811ad,aeac96fe-a6a0-4b4c-921f-558817b7ff0f,"#N/A","#N/A",1962-11-11,"#N/A","#N/A",jmanningcongagdo+481@gmail.com.invalid.invalid.invalid.invalid.invalid.invalid,"#N/A","#N/A",Brandea,"#N/A","#N/A",Kristian,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",+44 20 5678 9900,"#N/A","#N/A",CEO,Prodly,"#N/A","#N/A",false,false
08cbdca7-1b7d-4f3a-8f1e-92421a72b2e2,837fc85e-1f24-4dec-9d96-159e1ad3c3e6,"#N/A","#N/A","#N/A","#N/A","Dr. Krishna Mikkilineni is Senior Vice President, Engineering, Operations and IT. He leads the Honeywell Operations and Technology Leadership Councils and oversees the effectiveness of the company’s research, development, engineering, supply chain, and operations, strengthening the ability to create differentiated products and solutions for our markets across the globe. Krishna is responsible for expanding the Honeywell Operating System (HOS), driving Velocity Product Development (VPD™), and increasing dedication to quality and delivery throughout the organization. He also leads company-wide adoption of HOS Gold, an end-to-end business system that institutionalizes the Honeywell Operating Model, and is intended to deliver and sustain exceptional growth along with productivity improvements.",jmanningcongagdo+234@gmail.com.invalid.invalid.invalid.invalid.invalid,"#N/A","#N/A",Pattie,"#N/A","#N/A",Washington,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",(704) 356-4952,"#N/A","#N/A","SVP, Engineering, Operations, & IT",Prodly,"#N/A","#N/A",false,false
08d8390b-8eaf-4dc1-bc7d-32432ad69d7e,5baee89a-1446-4ce2-ba11-0be22f232165,"#N/A","#N/A",1971-05-28,"#N/A","Robert B. (R.B.) Harrison has been Macy’s, Inc.’s chief operations officer since September 2017, responsible for the company's systems, logistics and related operating functions. Previously, Harrison was chief omnichannel officer since January 2013, managing the development of strategies to closely integrate the company’s stores, online and mobile activities.",jmanningcongagdo+270@gmail.com.invalid.invalid.invalid.invalid.invalid.invalid,"#N/A","#N/A",Camel,"#N/A","#N/A",Crawford,"#N/A",San Francisco,USA,"#N/A","#N/A","#N/A",94105,CA,555 Corporate Ave.,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",(835) 840-7202,"#N/A","#N/A",COO,Prodly,"#N/A","#N/A",false,false
090bb1a0-70da-419e-bea0-6ab27bbbe03d,8e400278-9695-4d03-b1ce-d321a537e98b,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+365@gmail.com.invalid.invalid.invalid.invalid.invalid.invalid,"#N/A","#N/A",Cammy,"#N/A","#N/A",Brock,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",202-555-0104,"#N/A","#N/A",COO,Prodly,"#N/A","#N/A",false,false
09720a21-aec6-4d54-b7e1-cce4f3d693cb,b8f0d5fc-2d7e-47fd-84f6-93e897897405,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+642@gmail.com.invalid.invalid.invalid.invalid.invalid.invalid,"#N/A","#N/A",Neda,"#N/A","#N/A",Harald,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",+44 20 5678 9900,"#N/A","#N/A",COO,Prodly,"#N/A","#N/A",false,false
09b1398d-fd3e-4407-b874-f8f984e135c6,c87451f6-64b8-4dcf-b540-adf645e1af10,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+657@gmail.com.invalid.invalid.invalid.invalid.invalid.invalid,"#N/A","#N/A",Rhianna,"#N/A","#N/A",Kalvin,"#N/A",GLENTHOMPSON,Australia,"#N/A","#N/A","#N/A","#N/A",VIC,32 Railway Street,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",3293,"#N/A","#N/A",(03) 5338 3983,"#N/A","#N/A",CEO,Prodly,"#N/A","#N/A",false,false
09c6c1cf-3a46-455b-a3e3-f1f2776b0085,b003a08b-67a9-4448-8922-8df8fe57dee5,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+655@gmail.com.invalid.invalid.invalid.invalid.invalid.invalid,"#N/A","#N/A",Jenny,"#N/A","#N/A",Frederich,"#N/A",KALANG,Australia,"#N/A","#N/A","#N/A","#N/A",NSW,26 Dalgarno Street,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",2454,"#N/A","#N/A",(03) 5338 3981,"#N/A","#N/A",CFO,Prodly,"#N/A","#N/A",false,false
09f64c77-4d08-4d28-9bcd-b700d1752668,031acca9-e346-4f91-abf1-2c0dd714d175,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+622@gmail.com.invalid.invalid.invalid.invalid.invalid,"#N/A","#N/A",Alica,"#N/A","#N/A",Ximenez,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",+81 725 925939,"#N/A","#N/A","Vice President, IT",Prodly,"#N/A","#N/A",false,false
09fe85d1-df1e-4b52-a47a-7a61ad8dd3e7,cc6b6ef2-906a-44df-b09e-163e566eaefd,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+528@gmail.com.invalid.invalid.invalid.invalid.invalid.invalid,"#N/A","#N/A",Margaretta,"#N/A","#N/A",Gaspard,"#N/A",Glendale,USA,"#N/A","#N/A","#N/A",85305,AZ,1 Cardinals Drive,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",(133) 142-8613,"#N/A","#N/A",Chief Executive Officer,Prodly,"#N/A","#N/A",false,false
0a3e9e57-7293-406c-bfc2-46bce69f7569,da3cded1-8727-4282-82f3-b3e904f75e9b,"#N/A","#N/A","#N/A","#N/A","Mary K. W. Jones is Senior Vice President and General Counsel, Deere & Company, a position she has held since January 2013. Jones is the company's Chief Legal Officer and has executive management responsibility for the Law and Patent departments and Deere & Company's Center for Global Business Conduct.",jmanningcongagdo+39@gmail.com.invalid.invalid.invalid.invalid.invalid,"#N/A","#N/A",Ania,"#N/A","#N/A",Georas,"#N/A",Denver,USA,"#N/A","#N/A","#N/A",80205,CO,2001 Blake Street,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",(392) 999-8377,"#N/A","#N/A",SVP and General Counsel,Prodly,"#N/A","#N/A",false,false
0a70b43b-fe3a-4e2e-a476-ef8ce3b0f0d3,acb4338f-681c-49d9-b6ba-5f30e9a6e2e4,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+607@gmail.com.invalid.invalid.invalid.invalid.invalid,"#N/A","#N/A",Honor,"#N/A","#N/A",Bryn,"#N/A","#N/A",USA,"#N/A","#N/A","#N/A",31410,GA,50137 Brickson Park Alley,"#N/A",Savannah,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",Prodly,"#N/A","#N/A",false,false
0a760d06-e4c8-46f7-a354-0c14c9ecd437,0d4424b7-f2a7-400e-b555-decf69733ec9,"#N/A","#N/A","#N/A","#N/A","Sean M. O'Connor joined the company in October 2002 as Chief Executive Officer and was appointed as President in October 2015. In December 2002, he was elected to the Board of Directors. From 1994 until 2002, Mr. O'Connor was Chief Executive Officer of Standard New York Securities, a division of Standard Bank.",jmanningcongagdo+239@gmail.com.invalid.invalid.invalid.invalid.invalid,"#N/A","#N/A",Dore,"#N/A","#N/A",Amery,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",(699) 549-2460,"#N/A","#N/A",CEO,Prodly,"#N/A","#N/A",false,false
0b05d35b-3de4-4802-9fa2-af15a6be8863,dc203803-0f76-484d-a61f-19b7d0e30a4e,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+328@gmail.com.invalid.invalid.invalid.invalid.invalid.invalid,"#N/A","#N/A",Sheelah,"#N/A","#N/A",Andras,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",(321) 342-7063,"#N/A","#N/A",Chief Legal Officer,Prodly,"#N/A","#N/A",false,false
0b3ab152-8c17-4cc0-a945-0d20b83b8015,21169666-74ae-44fc-9ac7-3f55b9c28585,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+702@gmail.com.invalid.invalid.invalid.invalid.invalid.invalid,"#N/A","#N/A",Rubetta,"#N/A","#N/A",Egon,"#N/A",KALANG,Australia,"#N/A","#N/A","#N/A","#N/A",NSW,26 Dalgarno Street,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",2454,"#N/A","#N/A",(03) 5338 3993,"#N/A","#N/A",CFO,Prodly,"#N/A","#N/A",false,false
0b3ce994-c9e8-4da3-81db-ccff30742d80,d7fa01a0-e682-428d-b1ab-7f83f7572b70,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+132@gmail.com.invalid.invalid.invalid.invalid.invalid.invalid,"#N/A","#N/A",Maribelle,"#N/A","#N/A",Thornton,"#N/A",San Francisco,USA,"#N/A","#N/A","#N/A",94107,CA,24 Willie Mays Plaza,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",(809) 251-1133,"#N/A","#N/A","President, Global Fabric Care",Prodly,"#N/A","#N/A",false,false
0b486b73-3405-4d01-91de-3572fca1d3bc,2aa60811-78f6-4348-b0f4-e079e49f1392,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+119@gmail.com.invalid.invalid.invalid.invalid.invalid.invalid,"#N/A","#N/A",Elisa,"#N/A","#N/A",Pepillo,"#N/A",London,UK,"#N/A","#N/A","#N/A",SW6 0EP,"#N/A",39 Crown Street,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",84 6365 8742,"#N/A","#N/A",SVP,Prodly,"#N/A","#N/A",false,false
0b662603-9157-435e-a093-32ea53687fe8,45429c8b-a9e3-4fb1-9ac4-7a7757fa5f84,"#N/A","#N/A","#N/A","#N/A","Brian T. Griffin serves as executive vice president and president of the Commercial & Specialty Business Division (CSBD) for Anthem, Inc. As a member of the company’s executive leadership team, he is responsible for Anthem’s commercial business, including: State-based Exchanges; Individual, Small Group and Large Group local business; National Accounts; and Specialty Products, including dental, vision, life, disability, and workers’ compensation. Mr. Griffin also leads Anthem’s Pharmacy Division, overseeing a multi-year enterprise strategy and managing the company’s strategic pharmacy benefit management (PBM) relationship.",jmanningcongagdo+458@gmail.com.invalid.invalid.invalid.invalid.invalid.invalid,"#N/A","#N/A",Delila,"#N/A","#N/A",Haslett,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",(730) 686-2448,"#N/A","#N/A",EVP Commerical and Specialty Business Division,Prodly,"#N/A","#N/A",false,false
0b9dcc97-6918-439e-a410-506b2ae50099,d7845aaa-943d-463f-9ed3-89d3a852997c,"#N/A","#N/A","#N/A","#N/A","Born in Wichita, Kansas, Darren Woods is a graduate of Texas A&M University, where he earned a Bachelor of Science degree in electrical engineering. He also holds a Master of Business Administration degree from Northwestern's Kellogg School of Management in Evanston, Illinois.",jmanningcongagdo+594@gmail.com.invalid.invalid.invalid.invalid.invalid,"#N/A","#N/A",Krissie,"#N/A","#N/A",Loren,"#N/A",Arlington,USA,"#N/A","#N/A","#N/A",76011,TX,1 AT&T Way,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",(323) 387-7082,"#N/A","#N/A",CEO,Prodly,"#N/A","#N/A",false,false
0bf4fb48-a96e-4d6e-8cc2-3c3e90d0a1c0,2671ffae-3d75-421b-8ff6-254a6d736333,"#N/A",(03) 6180 6868,"#N/A",Marketing,"#N/A",jmanningcongagdo+12@gmail.com.invalid.invalid.invalid.invalid.invalid.invalid,"#N/A",(03) 6180 6868,Carrissa,"#N/A","#N/A",Kalil,"#N/A",Bacchus Marsh,Australia,"#N/A","#N/A","#N/A",3340,VIC,57 Clifton Dr,0427 273 804,Bacchus Marsh,Australia,"#N/A","#N/A","#N/A","#N/A",3340,VIC,57 Clifton Dr,(03) 6180 6868,"#N/A","#N/A",SVP Marketing,Prodly,"#N/A","#N/A",false,false
0c5c2e86-1a84-4d35-853d-e6014612ddc3,21169666-74ae-44fc-9ac7-3f55b9c28585,"#N/A",(03) 7239 6429,"#N/A",HR,"#N/A",jmanningcongagdo+734@gmail.com.invalid.invalid.invalid.invalid.invalid.invalid,"#N/A",(03) 7239 6429,Dorolice,"#N/A","#N/A",Johan,"#N/A",Melbourne,Australia,"#N/A","#N/A","#N/A",3000,VIC,350 Collins Street,0416 296 502,Melbourne,Australia,"#N/A","#N/A","#N/A","#N/A",3000,VIC,350 Collins Street,(03) 7239 6429,"#N/A","#N/A",Director-Human Resources,Prodly,"#N/A","#N/A",false,false
0ccb0850-1073-4d94-a29a-3a30be80c6b5,d8284540-d48a-40b6-adb6-214553e2f715,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+201@gmail.com.invalid.invalid.invalid.invalid.invalid,"#N/A","#N/A",Sorcha,"#N/A","#N/A",Shell,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",202-555-0108,"#N/A","#N/A",COO,Prodly,"#N/A","#N/A",false,false
0ce11393-e3e8-45f7-b45c-1155658fe7a4,9cc0fa12-6ca4-4709-86d3-5c2eabfa3234,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+609@gmail.com.invalid.invalid.invalid.invalid.invalid,"#N/A","#N/A",Sileas,"#N/A","#N/A",Nicolai,"#N/A","#N/A",USA,"#N/A","#N/A","#N/A",51105,OH,574 Duke Circle,"#N/A",Sioux City,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",Prodly,"#N/A","#N/A",false,false
0d180229-d170-4626-8a88-9841e2a1adf2,85035af6-bd76-4067-92fe-8ded6143b30a,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+553@gmail.com.invalid.invalid.invalid.invalid.invalid,"#N/A","#N/A",Cara,"#N/A","#N/A",Abey,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",+44 20 5678 9900,"#N/A","#N/A",CIO,Prodly,"#N/A","#N/A",false,false
0d4e3f8a-c3db-4471-9cda-b1275a306bb3,a9ee1d91-1ade-46c7-a13f-3a3c8eec9c65,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+352@gmail.com.invalid.invalid.invalid.invalid.invalid.invalid,"#N/A","#N/A",Ashia,"#N/A","#N/A",Denys,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",(440)475-1491,"#N/A","#N/A",CSO,Prodly,"#N/A","#N/A",false,false
0d558cbe-9a5a-4ea0-b371-e35c1a5947a0,844b0876-fa50-400f-8979-f076607ed75f,"#N/A","#N/A","#N/A","#N/A","As CEO of Delta Air Lines, Ed Bastian’s primary responsibility is to champion the company’s employee-driven, customer-focused culture and inspire the spirit of innovation that is the foundation of Delta’s success.",jmanningcongagdo+37@gmail.com.invalid.invalid.invalid.invalid.invalid,"#N/A","#N/A",Hedda,"#N/A","#N/A",Hillyer,"#N/A",Denver,USA,"#N/A","#N/A","#N/A",80205,CO,2001 Blake Street,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",(239) 553-2559,"#N/A","#N/A",CEO,Prodly,"#N/A","#N/A",false,false
0d70fc87-e2de-455e-98eb-3c2e3f51fcf9,5466256f-2db2-460a-bb91-43a337980d1b,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+649@gmail.com.invalid.invalid.invalid.invalid.invalid,"#N/A","#N/A",Melantha,"#N/A","#N/A",Fremont,"#N/A",GLENTHOMPSON,Australia,"#N/A","#N/A","#N/A","#N/A",VIC,26 Dalgarno Street,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",3293,"#N/A","#N/A",(03) 5338 3975,"#N/A","#N/A",CFO,Prodly,"#N/A","#N/A",false,false
0d7c5f29-dc50-4179-9d55-3c5c0d7dd52a,5a00ff55-575f-4568-a713-81512779950c,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+393@gmail.com.invalid.invalid.invalid.invalid.invalid,"#N/A","#N/A",Biddie,"#N/A","#N/A",Jimmie,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",(116) 278-7739,"#N/A","#N/A",President - Latin America Group,Prodly,"#N/A","#N/A",false,false
0d933daf-87a5-44f1-a533-5451edf9a5c1,85516b53-29bd-45ff-8313-3a91341700c1,"#N/A",(08) 6410 7387,"#N/A",Sales,"#N/A",jmanningcongagdo+54@gmail.com.invalid.invalid.invalid.invalid.invalid,"#N/A",(08) 6410 7387,Lois,"#N/A","#N/A",Ole,"#N/A",Valley View,Australia,"#N/A","#N/A","#N/A",5093,SA,6 Geraldine St,0429 752 539,Valley View,Australia,"#N/A","#N/A","#N/A","#N/A",5093,SA,6 Geraldine St,(08) 6410 7387,"#N/A","#N/A","SVP, Sales",Prodly,"#N/A","#N/A",false,false
0dd6641d-dc59-4ae4-a725-b59bf7349e6d,31fd4ee0-a54e-4775-85fd-9d79128a02a9,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+154@gmail.com.invalid.invalid.invalid.invalid.invalid,"#N/A","#N/A",Josy,"#N/A","#N/A",Stanly,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",(440)475-1488,"#N/A","#N/A",CEO,Prodly,"#N/A","#N/A",false,false
0dda39cd-ff10-4664-9688-bbe4b64c80ca,7ee6bcf4-4018-4761-93a0-8342292bcd8e,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+487@gmail.com.invalid.invalid.invalid.invalid.invalid,"#N/A","#N/A",Krissie,"#N/A","#N/A",Louie,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",+33 0 1 42 14 20 00,"#N/A","#N/A",COO,Prodly,"#N/A","#N/A",false,false
0df5f965-d483-45ab-8aa2-c270437f9cdc,e4b8e726-7adc-4f72-bbd0-daeda0789975,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+752@gmail.com.invalid.invalid.invalid.invalid.invalid,"#N/A","#N/A",Jaime,"#N/A","#N/A",Steven,"#N/A",CARODA,Australia,"#N/A","#N/A","#N/A","#N/A",NSW,88 Bailey Street,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",2347,"#N/A","#N/A",(03) 5338 4015,"#N/A","#N/A",SVP,Prodly,"#N/A","#N/A",false,false
0e209552-6910-47c3-8751-83e2ca924dc8,14fe44e3-d382-44ba-8310-92627eb09b99,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+149@gmail.com.invalid.invalid.invalid.invalid.invalid,"#N/A","#N/A",Vanni,"#N/A","#N/A",Car,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",(652) 154-3164,"#N/A","#N/A",Contract Manager,Prodly,"#N/A","#N/A",false,false
0e28e96c-9284-4f27-9459-505526ba561e,15baaae5-699e-4b9b-b291-c8ab78b51879,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+165@gmail.com.invalid.invalid.invalid.invalid.invalid.invalid,"#N/A","#N/A",Trixi,"#N/A","#N/A",Che,"#N/A",BARTON BENDISH,UK,"#N/A","#N/A","#N/A",PE33 1YD,"#N/A",97 Gordon Terrace,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",80 4352 5277,"#N/A","#N/A",CFO,Prodly,"#N/A","#N/A",false,false
0e6130b7-4798-4f12-a2a7-c78342bfcca1,4c26ee43-649e-4d89-b1b3-068706032256,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+608@gmail.com.invalid.invalid.invalid.invalid.invalid,"#N/A","#N/A",Loella,"#N/A","#N/A",Torrance,"#N/A","#N/A",USA,"#N/A","#N/A","#N/A",47905,IN,0526 Hauk Plaza,"#N/A",Lafayette,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",Prodly,"#N/A","#N/A",false,false
0e6300d1-a28e-4a3a-981a-4f113431aaae,4652b070-2554-495e-968e-0f6407c6be06,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+57@gmail.com.invalid.invalid.invalid.invalid.invalid,"#N/A","#N/A",Auroora,"#N/A","#N/A",Pooh,"#N/A",BARTON BENDISH,UK,"#N/A","#N/A","#N/A",PE33 1YD,"#N/A",97 Gordon Terrace,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",070 4352 5277,"#N/A","#N/A",CFO,Prodly,"#N/A","#N/A",false,false
0ebf0020-a51d-46e6-8c65-91a893fc898d,bdb40407-f2f5-4d2f-a6bf-9291c8a6c941,"#N/A","#N/A","#N/A","#N/A","Trish Walker is the president of services for Best Buy Co. Inc. In this role, she oversees all services in stores, online and in customers’ homes. That includes the Geek Squad, a national tech-support organization with more than 20,000 agents dedicated to helping customers learn about and enjoy their technology, as well as the company’s service plan portfolio and customer care.",jmanningcongagdo+539@gmail.com.invalid.invalid.invalid.invalid.invalid,"#N/A","#N/A",Vally,"#N/A","#N/A",Elvyn,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",(542) 214-0449,"#N/A","#N/A","President, Services",Prodly,"#N/A","#N/A",false,false
0f51243a-2463-4313-a745-74b75d07ba74,afa0c266-84b6-43aa-9151-37f6ac320f44,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+489@gmail.com.invalid.invalid.invalid.invalid.invalid,"#N/A","#N/A",Celestyna,"#N/A","#N/A",Erny,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",+33 0 1 42 14 20 00,"#N/A","#N/A",CIO,Prodly,"#N/A","#N/A",false,false
